,MoH,AL-21,M2,VT,WeN3,SWAN-1,SMA-27,E09F3,BRM9,congo,A8P,MK4,petro,CANT
"COG0343@1|root,COG1370@1|root,arCOG00989@2157|Archaea,arCOG00991@2157|Archaea,2XTFH@28890|Euryarchaeota,23NJG@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG1308@1|root,arCOG04061@2157|Archaea,2XXYV@28890|Euryarchaeota,23P5R@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG1409@1|root,arCOG01153@2157|Archaea,2XWZF@28890|Euryarchaeota,23NZ7@183925|Methanobacteria",1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"arCOG06454@1|root,arCOG06454@2157|Archaea,2XWG7@28890|Euryarchaeota,23NTT@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"arCOG06455@1|root,arCOG06455@2157|Archaea,2XW6U@28890|Euryarchaeota,23NW0@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG1364@1|root,arCOG04413@2157|Archaea,2XUG6@28890|Euryarchaeota,23NQ5@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0548@1|root,arCOG00862@2157|Archaea,2XTW9@28890|Euryarchaeota,23NS3@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0002@1|root,arCOG00495@2157|Archaea,2XTC1@28890|Euryarchaeota,23NR1@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"arCOG03042@1|root,arCOG03042@2157|Archaea,2Y7NV@28890|Euryarchaeota",1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
"arCOG04741@1|root,arCOG04741@2157|Archaea",1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
"COG5502@1|root,arCOG06189@2157|Archaea,2Y56K@28890|Euryarchaeota",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"COG2141@1|root,arCOG02410@2157|Archaea,2XSUT@28890|Euryarchaeota",1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"COG1781@1|root,arCOG04229@2157|Archaea,2XWP4@28890|Euryarchaeota,23PMZ@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"arCOG03944@1|root,arCOG03944@2157|Archaea",1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"COG3608@1|root,arCOG02889@2157|Archaea",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
"COG0090@1|root,KOG2309@2759|Eukaryota,38BCB@33154|Opisthokonta,3BGMC@33208|Metazoa,3CS9I@33213|Bilateria,488FY@7711|Chordata,493M2@7742|Vertebrata,3JECN@40674|Mammalia,35P6Z@314146|Euarchontoglires,4MGF4@9443|Primates,3652S@314294|Cercopithecoidea",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0090@1|root,KOG2309@2759|Eukaryota,38BCB@33154|Opisthokonta,3NU8K@4751|Fungi",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG5272@1|root,KOG0004@2759|Eukaryota,38CAM@33154|Opisthokonta,3NWYF@4751|Fungi",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"arCOG03946@1|root,arCOG10865@1|root,arCOG03946@2157|Archaea,arCOG10865@2157|Archaea",1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"COG1839@1|root,arCOG04298@2157|Archaea,2XY40@28890|Euryarchaeota",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"arCOG09717@1|root,arCOG09717@2157|Archaea,2Y5ZH@28890|Euryarchaeota",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0
"COG0596@1|root,arCOG01648@2157|Archaea,2Y420@28890|Euryarchaeota",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"COG0463@1|root,arCOG00896@2157|Archaea,2XT4C@28890|Euryarchaeota,23PWV@183925|Methanobacteria",1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
"COG0392@1|root,arCOG00899@2157|Archaea",1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
"arCOG03400@1|root,arCOG03400@2157|Archaea,2XZZ2@28890|Euryarchaeota,23P7G@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0266@1|root,COG0266@2|Bacteria,4NFM2@976|Bacteroidetes,1HYNY@117743|Flavobacteriia",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"COG1573@1|root,arCOG00905@2157|Archaea,2XUVI@28890|Euryarchaeota",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"COG1801@1|root,arCOG04291@2157|Archaea,2XY6C@28890|Euryarchaeota",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"COG0655@1|root,arCOG02573@2157|Archaea,2XVMU@28890|Euryarchaeota,23PMW@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0463@1|root,arCOG00896@2157|Archaea,2Y7MP@28890|Euryarchaeota,23PZ5@183925|Methanobacteria",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
"COG2456@1|root,arCOG05092@2157|Archaea,2XZCE@28890|Euryarchaeota,23P9R@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG1266@1|root,arCOG02769@2157|Archaea",1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
"COG2327@1|root,COG2327@2|Bacteria,4P0R4@976|Bacteroidetes,2FPZG@200643|Bacteroidia,4AS52@815|Bacteroidaceae",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG3291@1|root,arCOG02527@1|root,arCOG02510@2157|Archaea,arCOG02527@2157|Archaea",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"arCOG02856@1|root,arCOG02856@2157|Archaea,2XX8C@28890|Euryarchaeota",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"arCOG02859@1|root,arCOG02859@2157|Archaea,2XYHH@28890|Euryarchaeota",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
"COG2002@1|root,arCOG00822@2157|Archaea",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"arCOG00144@1|root,arCOG00144@2157|Archaea,2XVRP@28890|Euryarchaeota",1.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0
"COG0463@1|root,arCOG01385@2157|Archaea,2XXNB@28890|Euryarchaeota",1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"COG2227@1|root,COG2227@2|Bacteria,1R1WF@1224|Proteobacteria,1T5CF@1236|Gammaproteobacteria,46344@72273|Thiotrichales",1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0110@1|root,COG0110@2|Bacteria,4NTBX@976|Bacteroidetes,2FRAS@200643|Bacteroidia",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG2227@1|root,COG2227@2|Bacteria,1PSNI@1224|Proteobacteria,2TV3H@28211|Alphaproteobacteria,4KK0X@93682|Roseivivax",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0399@1|root,COG0399@2|Bacteria,2NNS2@2323|unclassified Bacteria",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0110@1|root,COG0673@1|root,COG0110@2|Bacteria,COG0673@2|Bacteria,2IZ7A@203682|Planctomycetes",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"COG0677@1|root,arCOG00252@2157|Archaea",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"COG0451@1|root,arCOG01376@2157|Archaea,2XTXP@28890|Euryarchaeota,23NST@183925|Methanobacteria",1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
"COG0438@1|root,arCOG01403@2157|Archaea,2XUKT@28890|Euryarchaeota",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
"COG0451@1|root,arCOG01372@2157|Archaea,2XVFK@28890|Euryarchaeota,23NTK@183925|Methanobacteria",1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
"COG0438@1|root,arCOG01409@2157|Archaea,2XVDC@28890|Euryarchaeota,23NW3@183925|Methanobacteria",1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
"COG0297@1|root,arCOG01420@2157|Archaea,2Y8B5@28890|Euryarchaeota",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"COG0438@1|root,arCOG01403@2157|Archaea,2Y8BQ@28890|Euryarchaeota,2NBP7@224756|Methanomicrobia",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG2244@1|root,arCOG02213@2157|Archaea,2XX96@28890|Euryarchaeota,2NAGV@224756|Methanomicrobia",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0746@1|root,arCOG01872@2157|Archaea,2XWJR@28890|Euryarchaeota,23PNI@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0516@1|root,arCOG00612@2157|Archaea,2XU40@28890|Euryarchaeota,23NJA@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG1891@1|root,arCOG04482@2157|Archaea,2XUBQ@28890|Euryarchaeota,23NU2@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG1139@1|root,arCOG00335@2157|Archaea,2Y85J@28890|Euryarchaeota,23PHX@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0247@1|root,arCOG00333@2157|Archaea,2Y85G@28890|Euryarchaeota,23PDX@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
"COG0463@1|root,arCOG01385@2157|Archaea,2XZI8@28890|Euryarchaeota",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
"COG0438@1|root,arCOG01403@2157|Archaea",1.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
"arCOG06462@1|root,arCOG06462@2157|Archaea,2XYM0@28890|Euryarchaeota,23P3C@183925|Methanobacteria",1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0
"arCOG12542@1|root,arCOG12542@2157|Archaea,2XXEU@28890|Euryarchaeota",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"COG4802@1|root,arCOG01100@2157|Archaea,2XXWK@28890|Euryarchaeota",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0695@1|root,arCOG02606@2157|Archaea,2Y0MA@28890|Euryarchaeota",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0086@1|root,arCOG04256@2157|Archaea,2XTJ6@28890|Euryarchaeota,23NJ1@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG2006@1|root,COG2006@2|Bacteria,1USN4@1239|Firmicutes,24ZG7@186801|Clostridia,36QA0@31979|Clostridiaceae",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"arCOG03584@1|root,2Z9MX@2|Bacteria",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"COG0457@1|root,arCOG03032@2157|Archaea",1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
"arCOG06500@1|root,arCOG06500@2157|Archaea",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
"COG4887@1|root,arCOG05003@2157|Archaea,2XX1U@28890|Euryarchaeota",1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
"2CVVV@1|root,32SYG@2|Bacteria,1G7XJ@1117|Cyanobacteria",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0051@1|root,arCOG01758@2157|Archaea,2XXV8@28890|Euryarchaeota,23P1U@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG5256@1|root,arCOG01561@2157|Archaea,2XTNM@28890|Euryarchaeota,23NVF@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0480@1|root,arCOG01559@2157|Archaea,2XUMQ@28890|Euryarchaeota,23NSP@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0049@1|root,arCOG04254@2157|Archaea,2XTDC@28890|Euryarchaeota,23NNH@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0048@1|root,arCOG04255@2157|Archaea,2XX4A@28890|Euryarchaeota,23PBI@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0195@1|root,arCOG01760@2157|Archaea,2XYAY@28890|Euryarchaeota,23P28@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG1911@1|root,arCOG01752@2157|Archaea,2Y0CU@28890|Euryarchaeota,23P69@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0086@1|root,arCOG04257@2157|Archaea,2XTBZ@28890|Euryarchaeota,23NRZ@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"arCOG06930@1|root,arCOG06930@2157|Archaea,2Y2YQ@28890|Euryarchaeota",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
"COG0085@1|root,arCOG01762@2157|Archaea,2XU1X@28890|Euryarchaeota,23NMQ@183925|Methanobacteria",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
"COG0085@1|root,arCOG01762@2157|Archaea,2XU9Q@28890|Euryarchaeota,23PBM@183925|Methanobacteria",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
"COG2012@1|root,arCOG04258@2157|Archaea,2Y0EY@28890|Euryarchaeota,23P7M@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0126@1|root,arCOG00496@2157|Archaea,2XSXX@28890|Euryarchaeota,23NUN@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0149@1|root,arCOG01087@2157|Archaea,2XTY3@28890|Euryarchaeota,23NS2@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0731@1|root,arCOG04174@2157|Archaea,2XSTF@28890|Euryarchaeota,23NJR@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG4086@1|root,arCOG06485@2157|Archaea,2XX9H@28890|Euryarchaeota,23P0V@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG1408@1|root,arCOG01156@2157|Archaea,2XYFR@28890|Euryarchaeota,23PEU@183925|Methanobacteria",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG2203@1|root,COG3920@1|root,arCOG02350@1|root,arCOG06712@1|root,arCOG07605@1|root,arCOG02335@2157|Archaea,arCOG02350@2157|Archaea,arCOG02356@2157|Archaea,arCOG06712@2157|Archaea,arCOG07605@2157|Archaea,2XW2Z@28890|Euryarchaeota",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"COG0727@1|root,arCOG02579@2157|Archaea",1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
"arCOG11274@1|root,arCOG11274@2157|Archaea",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
"arCOG07601@1|root,arCOG07601@2157|Archaea,2XY96@28890|Euryarchaeota,23P2H@183925|Methanobacteria",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"COG1226@1|root,arCOG01964@2157|Archaea,2Y0BT@28890|Euryarchaeota,23P88@183925|Methanobacteria",1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"COG1028@1|root,arCOG01259@2157|Archaea,2Y7K8@28890|Euryarchaeota",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
"COG0262@1|root,arCOG01490@2157|Archaea,2XZSN@28890|Euryarchaeota",1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"COG0422@1|root,arCOG02741@2157|Archaea,2XTMD@28890|Euryarchaeota,23NTD@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"arCOG07473@1|root,arCOG07473@2157|Archaea,2Y1CW@28890|Euryarchaeota,23PUR@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0252@1|root,arCOG01924@2157|Archaea,2XTN1@28890|Euryarchaeota,23NMW@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG2511@1|root,arCOG01719@2157|Archaea,2XT73@28890|Euryarchaeota,23NQ4@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0492@1|root,arCOG01296@2157|Archaea,2XTJW@28890|Euryarchaeota,23PBJ@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
"COG1103@1|root,arCOG00091@2157|Archaea,2XU3S@28890|Euryarchaeota",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0807@1|root,arCOG01321@2157|Archaea,2XY0A@28890|Euryarchaeota,23PBB@183925|Methanobacteria",1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"COG0500@1|root,arCOG04347@2157|Archaea,2Y7W1@28890|Euryarchaeota",1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"COG0500@1|root,arCOG02702@2157|Archaea,2XWS9@28890|Euryarchaeota",1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
"COG0842@1|root,arCOG01463@2157|Archaea",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
"COG0451@1|root,arCOG01369@2157|Archaea,2XUDM@28890|Euryarchaeota",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
"arCOG06852@1|root,arCOG06852@2157|Archaea",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"COG4978@1|root,arCOG03200@2157|Archaea",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"arCOG07473@1|root,arCOG07473@2157|Archaea,2Y1CW@28890|Euryarchaeota",1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"arCOG02703@1|root,arCOG02703@2157|Archaea,2XY9N@28890|Euryarchaeota",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"COG1670@1|root,COG1670@2|Bacteria,1U0S4@1239|Firmicutes,4IA7K@91061|Bacilli,4B577@81852|Enterococcaceae",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0784@1|root,arCOG02352@1|root,arCOG07605@1|root,arCOG02352@2157|Archaea,arCOG02386@2157|Archaea,arCOG07605@2157|Archaea",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"COG1309@1|root,arCOG02645@2157|Archaea,2XVKI@28890|Euryarchaeota,23PWA@183925|Methanobacteria",1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
"COG1453@1|root,arCOG01625@2157|Archaea,2XU1N@28890|Euryarchaeota,23NXI@183925|Methanobacteria",1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
"arCOG02349@1|root,arCOG06721@1|root,arCOG02349@2157|Archaea,arCOG06721@2157|Archaea,2Y2Z1@28890|Euryarchaeota",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
"COG0628@1|root,arCOG02642@2157|Archaea,2XU4M@28890|Euryarchaeota",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG5635@1|root,arCOG02967@2157|Archaea",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
"COG1733@1|root,arCOG01057@2157|Archaea,2Y708@28890|Euryarchaeota,23PWM@183925|Methanobacteria",1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"COG0655@1|root,arCOG02572@2157|Archaea,2XYS8@28890|Euryarchaeota,23P5W@183925|Methanobacteria",1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0
"arCOG01662@1|root,arCOG01662@2157|Archaea,2XX49@28890|Euryarchaeota",1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
"arCOG12083@1|root,arCOG12083@2157|Archaea",1.0,1.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"COG0702@1|root,COG0702@2|Bacteria,2IC4W@201174|Actinobacteria,2NMAZ@228398|Streptacidiphilus",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0526@1|root,arCOG02713@2157|Archaea,2Y18H@28890|Euryarchaeota,2NA1S@224756|Methanomicrobia",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
"COG1895@1|root,arCOG02123@2157|Archaea,2Y56Q@28890|Euryarchaeota",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"arCOG03572@1|root,arCOG03572@2157|Archaea",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
"2CPG6@1|root,32SJ1@2|Bacteria,1VAYH@1239|Firmicutes,24N9N@186801|Clostridia,262FC@186807|Peptococcaceae",1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
"COG1731@1|root,arCOG01322@2157|Archaea,2XX0K@28890|Euryarchaeota,23P01@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"arCOG04480@1|root,arCOG04480@2157|Archaea,2XZRG@28890|Euryarchaeota",1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
"arCOG02644@1|root,arCOG02644@2157|Archaea,2Y3VU@28890|Euryarchaeota",1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
